"","id_gbs","trait","dap","y_hat"
"5325","PI156489","height","105",295.161756261854
"5326","PI522160","height","105",295.213617662373
"5327","PI329665","height","105",295.558370014098
"5328","PI329890","height","105",295.573575946626
"5329","PI524933","height","105",295.942869683913
"5330","PI152594","height","105",296.189179933465
"5331","PI276789","height","105",296.19835229348
"5332","NSL50937","height","105",296.234820872547
"5333","PI452807","height","105",296.259183692871
"5334","PI453237","height","105",296.576142558909
"5335","NSL52261","height","105",296.741107067843
"5336","NSL54318","height","105",296.876243931356
"5337","PI147938","height","105",297.080232958725
"5338","PI525882","height","105",297.291223298577
"5339","PI267580","height","105",297.406201118546
"5340","PI329613","height","105",297.767090145439
"5341","PI147933","height","105",297.867016792418
"5342","NSL51691","height","105",297.973437066686
"5343","NSL54635","height","105",298.249117261913
"5344","NSL54818","height","105",298.333043459847
"5345","NSL54162","height","105",298.405899933679
"5346","PI329915","height","105",298.617244941108
"5347","PI521094","height","105",298.646227812256
"5348","PI453269","height","105",299.261185862299
"5349","NSL50971","height","105",299.291386765116
"5350","PI276773","height","105",299.522192444791
"5351","PI525876","height","105",299.535680886306
"5352","PI524689","height","105",299.617866854235
"5353","PI505741","height","105",299.796432451248
"5354","NSL54147","height","105",299.853396310532
"5355","PI329637","height","105",299.8575316984
"5356","NSL360526","height","105",299.89885850795
"5357","PI276844","height","105",299.90545904903
"5358","PI563350","height","105",300.007879662219
"5359","NSL51780","height","105",300.189178055583
"5360","NSL50752","height","105",300.412974607007
"5361","PI329482","height","105",300.483620277397
"5362","PI276820","height","105",300.56357572307
"5363","PI514456","height","105",300.643759974579
"5364","PI569457","height","105",300.714028770406
"5365","NSL51962","height","105",300.751714104996
"5366","PI500996","height","105",300.818394145147
"5367","PI291089","height","105",300.918921349771
"5368","PI526032","height","105",300.953291164777
"5369","NSL51200","height","105",300.958366056574
"5370","PI147937","height","105",301.027216481164
"5371","PI522129","height","105",301.092992730701
"5372","NSL50401","height","105",301.382485920621
"5373","PI525677","height","105",301.444804812625
"5374","NSL52251","height","105",301.485894582347
"5375","PI524469","height","105",301.50367444094
"5376","PI660602","height","105",301.940382888405
"5377","NSL55719","height","105",301.969666026699
"5378","PI521181","height","105",302.19314439993
"5379","PI276828","height","105",302.480403302075
"5380","NSL51969","height","105",302.695223970242
"5381","PI452533","height","105",303.079536963167
"5382","PI329624","height","105",303.144923837923
"5383","PI506073","height","105",303.152813591344
"5384","PI276823","height","105",303.547359046166
"5385","NSL55693","height","105",304.980269092605
"5386","PI505705","height","105",305.029933619633
"5387","NSL54236","height","105",305.380992604345
"5388","PI330734","height","105",305.694735527743
"5389","PI570109","height","105",305.99797100974
"5390","PI453370","height","105",306.125822608679
"5391","PI568755","height","105",306.486815160817
"5392","PI454019","height","105",306.531136503759
"5393","PI521088","height","105",306.72976556465
"5394","NSL54894","height","105",306.776512400354
"5395","PI453433","height","105",306.863760727442
"5396","PI285039","height","105",307.403891683077
"5397","PI185458","height","105",307.466836948584
"5398","PI453236","height","105",307.508474785893
"5399","NSL54542","height","105",308.20995821928
"5400","PI329550","height","105",308.26718648474
"5401","NSL51963","height","105",308.590175145016
"5402","PI505717","height","105",308.941148487492
"5403","PI660600","height","105",309.071706095918
"5404","PI651168","height","105",309.092804536816
"5405","PI525728","height","105",309.14185669785
"5406","PI660597","height","105",309.246512744015
"5407","PI452990","height","105",309.361486534601
"5408","NSL54175","height","105",309.593963576617
"5409","PI152654","height","105",309.962780439847
"5410","PI514465","height","105",310.028847942145
"5411","PI521069","height","105",310.354032502156
"5412","PI526108","height","105",310.578949373064
"5413","PI452940","height","105",310.619621063808
"5414","PI526078","height","105",310.707607128248
"5415","PI525801","height","105",310.735460500774
"5416","NSL52295","height","105",310.966638966308
"5417","NSL55230","height","105",311.018514141887
"5418","PI153860","height","105",311.184888652172
"5419","PI329787","height","105",311.595197232438
"5420","NSL54144","height","105",311.83613478802
"5421","PI329351","height","105",311.892870809952
"5422","NSL51978","height","105",311.991106526648
"5423","PI267629","height","105",312.36486479034
"5424","PI570110","height","105",313.551608144328
"5425","PI526147","height","105",314.036778799145
"5426","PI521153","height","105",314.059998137305
"5427","PI514220","height","105",314.271309834519
"5428","PI506030A","height","105",314.273827972185
"5429","NSL51039","height","105",314.484623944101
"5430","PI586022","height","105",314.969790922087
"5431","PI647743","height","105",314.990032266657
"5432","PI525815","height","105",315.503189086082
"5433","PI481848","height","105",316.360484552352
"5434","PI297128","height","105",316.533353786298
"5435","PI282862","height","105",316.63394805508
"5436","SORGRASS","height","105",316.776066318306
"5437","PI329707","height","105",316.811751720624
"5438","PI525884","height","105",316.863022782494
"5439","PI453245","height","105",316.882187702874
"5440","NSL55458A","height","105",316.923489297868
"5441","PI452942","height","105",316.955100813052
"5442","PI660556","height","105",317.239278105281
"5443","PI453766","height","105",317.30073308032
"5444","PI454584","height","105",317.384198130109
"5445","PI291081","height","105",317.429354778806
"5446","PI563216","height","105",317.477856298613
"5447","PI660571","height","105",317.664266412264
"5448","PI651141","height","105",317.744249047711
"5449","PI514344","height","105",317.845609072552
"5450","PI453145","height","105",317.852240385568
"5451","PI156143","height","105",318.006591587692
"5452","PI152748","height","105",318.230948800088
"5453","PI152636","height","105",318.617291057552
"5454","PI525896","height","105",318.649381501478
"5455","PI452931","height","105",318.853894370879
"5456","NSL52327","height","105",318.881903384258
"5457","PI330833","height","105",319.09052414102
"5458","PI329720","height","105",319.884801091308
"5459","PI505739","height","105",319.944190687502
"5460","PI267633","height","105",320.051169620346
"5461","PI514291","height","105",320.192755984637
"5462","NSL50451","height","105",320.74104936452
"5463","PI452789","height","105",320.914482939505
"5464","NSL54212","height","105",321.024906820367
"5465","PI329493","height","105",321.395772636315
"5466","PI525653","height","105",321.779170344253
"5467","PI525875","height","105",322.462755007795
"5468","PI455585","height","105",322.886414313986
"5469","NSL51234","height","105",323.014739526533
"5470","NSL50717","height","105",323.3347391148
"5471","PI271233","height","105",323.766024643856
"5472","NSL50827","height","105",323.967416161518
"5473","PI329362","height","105",323.981562971814
"5474","PI525651","height","105",324.021186556119
"5475","PI152593","height","105",324.068059213598
"5476","PI152705","height","105",324.364943892609
"5477","NSL55460","height","105",324.835283092833
"5478","NSL55678","height","105",325.028617992799
"5479","PI524948","height","105",325.083264236874
"5480","PI521043","height","105",325.216963371603
"5481","PI521020","height","105",325.280954015432
"5482","PI525769","height","105",325.473110014703
"5483","PI521025","height","105",325.487810202688
"5484","PI514345","height","105",325.719649840506
"5485","PI221662","height","105",325.841259139065
"5486","PI660599","height","105",325.930013750652
"5487","PI651116","height","105",326.572978045944
"5488","PI525814","height","105",326.617092349951
"5489","PI318910","height","105",326.718069006461
"5490","PI453086","height","105",326.768286253463
"5491","NSL50843","height","105",327.008641448612
"5492","PI525742","height","105",327.18785848602
"5493","PI456899B","height","105",327.218381688699
"5494","PI521175","height","105",327.315519413535
"5495","PI452529","height","105",327.67944838427
"5496","PI526045","height","105",327.828598793992
"5497","PI271236","height","105",327.832363876308
"5498","PI521048","height","105",328.063601333898
"5499","NSL55734","height","105",328.19592667861
"5500","NSL54662","height","105",328.560969141452
"5501","NSL55685","height","105",328.619287435367
"5502","PI514497","height","105",329.150140781195
"5503","NSL50721","height","105",329.261279784122
"5504","PI514196","height","105",329.432131023412
"5505","PI452947","height","105",329.611860271307
"5506","PI152727","height","105",329.863015920401
"5507","PI647733","height","105",329.956563816816
"5508","PI609612","height","105",330.140741578569
"5509","PI481843","height","105",330.266918669633
"5510","PI248318","height","105",330.268834178224
"5511","NSL67918","height","105",330.308349877332
"5512","PI525949","height","105",330.561646577698
"5513","PI660566","height","105",330.748684121738
"5514","NSL54878","height","105",331.100695989331
"5515","NSL50740","height","105",331.383650738741
"5516","NSL54779","height","105",331.427841182722
"5517","PI453129","height","105",331.504628014346
"5518","NSL56134","height","105",331.56194291442
"5519","PI514427","height","105",331.629161637374
"5520","NSL365766","height","105",331.634966501631
"5521","NSL50748","height","105",331.968703643842
"5522","PI514475","height","105",331.986360246134
"5523","PI525827","height","105",332.038992383639
"5524","PI513896","height","105",332.292685161169
"5525","NSL55665","height","105",332.32515788251
"5526","PI156217","height","105",332.484795202427
"5527","NSL54231","height","105",332.720007545524
"5528","PI453234","height","105",332.813271611443
"5529","PI660601","height","105",333.00068476883
"5530","PI570928","height","105",333.032207742206
"5531","PI525630","height","105",333.155771873002
"5532","NSL52313","height","105",333.185664125225
"5533","PI514549","height","105",333.363233423209
"5534","PI570254","height","105",333.462044371782
"5535","PI521019","height","105",333.615706027775
"5536","PI521168","height","105",333.859808396313
"5537","NSL51693","height","105",334.138354424963
"5538","PI330204","height","105",334.33046701926
"5539","PI329617","height","105",334.510177494821
"5540","NSL54142","height","105",334.530811227813
"5541","PI329723","height","105",334.672846364374
"5542","PI647747","height","105",334.848265225954
"5543","PI454494","height","105",335.042056637014
"5544","PI452567","height","105",335.892198798198
"5545","NSL55694","height","105",336.134344194002
"5546","PI525669","height","105",336.143409247783
"5547","PI453109","height","105",336.313521225793
"5548","PI562995","height","105",336.471329384235
"5549","PI452761","height","105",336.791791975017
"5550","PI585433","height","105",337.458108082031
"5551","PI248317","height","105",337.53178483909
"5552","PI453848","height","105",337.572336235716
"5553","PI526002","height","105",337.65512833204
"5554","PI514556","height","105",337.683252149234
"5555","NSL54141","height","105",337.785176136179
"5556","PI525667","height","105",337.839769289226
"5557","PI147828","height","105",338.073453140143
"5558","PI276818","height","105",338.173999668824
"5559","PI525822","height","105",338.201585316861
"5560","PI452890","height","105",338.406059422424
"5561","PI525750","height","105",338.711256523121
"5562","PI153844","height","105",338.834640900224
"5563","PI452511","height","105",338.929318919731
"5564","PI525641","height","105",339.128786861031
"5565","PI525919","height","105",339.35667125651
"5566","PI526152","height","105",339.590839126789
"5567","NSL51981","height","105",339.600945402959
"5568","PI526015","height","105",339.716414302145
"5569","NSL50733","height","105",339.946813881796
"5570","PI329646","height","105",340.057268216301
"5571","PI455251","height","105",340.27730081383
"5572","PI453006","height","105",340.493793650611
"5573","NSL51678","height","105",340.670764577752
"5574","NSL365683","height","105",340.68000257386
"5575","PI525871","height","105",340.718308618715
"5576","PI152702","height","105",340.756591587692
"5577","PI457178","height","105",340.995547703061
"5578","PI563186","height","105",341.063890861294
"5579","PI506058","height","105",341.258340730414
"5580","PI453021","height","105",342.351701556419
"5581","PI585540","height","105",342.611775634372
"5582","PI453123","height","105",342.733505012574
"5583","PI505740","height","105",342.734735905991
"5584","PI285043","height","105",342.740511305407
"5585","PI221625","height","105",342.869726847835
"5586","PI505720","height","105",342.872403683106
"5587","PI453030","height","105",342.886809214337
"5588","PI452906","height","105",343.015839158691
"5589","PI525676","height","105",343.162682866434
"5590","PI505737","height","105",343.650515534668
"5591","PI452845","height","105",343.665100266441
"5592","PI521290","height","105",343.830139594626
"5593","PI297171","height","105",344.022248673569
"5594","NSL54977","height","105",344.091305243141
"5595","PI291084","height","105",344.117505566736
"5596","PI330897","height","105",344.172768910501
"5597","PI267542","height","105",344.173874198369
"5598","PI329813","height","105",344.190184393518
"5599","PI330267","height","105",344.391933721898
"5600","PI552851","height","105",344.407405651265
"5601","PI453081","height","105",344.635314705539
"5602","NSL55698","height","105",344.805733836631
"5603","PI520940","height","105",344.836087746882
"5604","PI526017","height","105",345.022159116931
"5605","NSL55643","height","105",345.229297007999
"5606","PI155885","height","105",345.314628523495
"5607","PI454078","height","105",345.331732135222
"5608","PI291231","height","105",345.337039582454
"5609","PI329465","height","105",345.343793854645
"5610","PI330098","height","105",345.56341806386
"5611","PI452714","height","105",345.808019938353
"5612","NSL54892","height","105",345.914303107363
"5613","PI453110","height","105",346.073378182074
"5614","PI453329","height","105",346.10596325231
"5615","PI452659","height","105",346.289575526725
"5616","PI525780","height","105",346.62801229188
"5617","PI521159","height","105",346.657694448811
"5618","PI505719","height","105",346.953139601893
"5619","PI276801","height","105",346.985626471813
"5620","PI267614","height","105",346.991289133574
"5621","PI562897","height","105",347.193222141807
"5622","PI453115","height","105",347.313969787512
"5623","PI563338","height","105",347.394787813177
"5624","PI453127","height","105",347.422507581037
"5625","PI276772","height","105",347.469576387807
"5626","NSL54222","height","105",347.516470559436
"5627","PI453246","height","105",348.115407312215
"5628","PI452927","height","105",348.596436062149
"5629","PI285041","height","105",348.751757336953
"5630","PI660595","height","105",348.937994552204
"5631","PI329656","height","105",349.352800769472
"5632","NSL54877","height","105",349.887846399785
"5633","PI154846","height","105",350.125817851978
"5634","PI453136","height","105",350.150243505396
"5635","PI452930","height","105",350.457780280058
"5636","PI525665","height","105",350.476144909692
"5637","PI267650","height","105",350.540499936886
"5638","PI452668","height","105",350.562318370669
"5639","NSL51876","height","105",350.827700087413
"5640","PI526034","height","105",351.067212490024
"5641","PI453363","height","105",351.849709847441
"5642","PI453852","height","105",351.952117870955
"5643","PI453036","height","105",351.956816964752
"5644","PI452736","height","105",352.002994608091
"5645","PI453035","height","105",352.16247637456
"5646","PI453257","height","105",352.177095463913
"5647","PI329311","height","105",352.263184002027
"5648","PI276790","height","105",352.625316655383
"5649","NSL54111","height","105",352.686204084762
"5650","PI525059","height","105",352.877739956848
"5651","NSL52286","height","105",352.884988760186
"5652","PI514431","height","105",352.914213352704
"5653","PI452658","height","105",353.112517680228
"5654","NSL54178","height","105",353.338716043877
"5655","PI520872","height","105",353.404972243754
"5656","PI329521","height","105",353.526532830553
"5657","PI453882","height","105",353.655928977475
"5658","NSL67916","height","105",353.953587108986
"5659","PI276806","height","105",354.527617201797
"5660","PI457169","height","105",354.603375295374
"5661","PI453217","height","105",354.630532192846
"5662","PI329256","height","105",354.65386898364
"5663","NSL55279","height","105",354.743700233933
"5664","PI524814","height","105",355.414295535339
"5665","PI276781","height","105",355.767162261315
"5666","PI148101","height","105",356.151789188401
"5667","NSL55843","height","105",356.155138313508
"5668","PI329510","height","105",356.215088940538
"5669","PI454687","height","105",356.368426544029
"5670","PI452616","height","105",356.644798926029
"5671","PI452577","height","105",356.817624851363
"5672","PI457092","height","105",356.877518025563
"5673","PI452656","height","105",357.059066337477
"5674","PI505730","height","105",357.082035153698
"5675","PI266927","height","105",357.286977212527
"5676","PI526124","height","105",357.312930510266
"5677","PI147838","height","105",357.742309727133
"5678","PI453522","height","105",357.742332707581
"5679","PI453056","height","105",358.353112756997
"5680","PI329321","height","105",358.988586604765
"5681","PI456392","height","105",359.107613164876
"5682","PI453157","height","105",359.124943456938
"5683","PI330169","height","105",360.000840613399
"5684","PI454927","height","105",360.467774247873
"5685","PI452850","height","105",360.512764287588
"5686","PI154987","height","105",360.865851855571
"5687","PI452770","height","105",361.134999929259
"5688","PI155138","height","105",361.160999656785
"5689","PI330125","height","105",361.514733419046
"5690","PI453216","height","105",361.628061978748
"5691","PI452525","height","105",361.714769449941
"5692","PI329333","height","105",362.304041332484
"5693","PI521150","height","105",362.550289464304
"5694","PI525049","height","105",362.72134511162
"5695","PI521198","height","105",363.115846896989
"5696","PI457597","height","105",363.418258999772
"5697","PI273465","height","105",363.672937942544
"5698","PI457135","height","105",363.677288856334
"5699","PI152733","height","105",364.041271991817
"5700","PI453365","height","105",364.070404262859
"5701","PI453312","height","105",365.628306483935
"5702","PI267364","height","105",365.790766736979
"5703","PI525842","height","105",365.96519972578
"5704","PI452534","height","105",366.029773710803
"5705","PI383856","height","105",366.339318806203
"5706","PI453330","height","105",366.552455341815
"5707","PI521018","height","105",366.557925437093
"5708","PI651178","height","105",366.604200337759
"5709","PI452662","height","105",366.699039713551
"5710","PI452669","height","105",367.261786397852
"5711","PI452958","height","105",367.276690382929
"5712","PI591377","height","105",367.697377562311
"5713","PI453339","height","105",367.799523379902
"5714","PI155329","height","105",367.895307202795
"5715","PI453118","height","105",367.935135435098
"5716","NSL55700","height","105",368.026052913156
"5717","PI521155","height","105",368.085457395941
"5718","NSL54612","height","105",368.110531839222
"5719","PI453354","height","105",368.138475962904
"5720","PI520990","height","105",368.466456127075
"5721","PI452943","height","105",368.475082036923
"5722","PI329727","height","105",368.853396611115
"5723","PI453014","height","105",368.974461978489
"5724","PI329310","height","105",369.002155310711
"5725","PI453463","height","105",369.781121644647
"5726","PI276784","height","105",369.834443768411
"5727","NSL54591","height","105",369.920654733771
"5728","PI452874","height","105",370.01006784931
"5729","PI291240","height","105",370.428282377972
"5730","PI454131","height","105",370.435870788008
"5731","PI514425","height","105",370.598416606387
"5732","PI452648","height","105",371.086380301519
"5733","PI452640","height","105",371.090293231924
"5734","PI329597","height","105",371.118092478115
"5735","PI329511","height","105",371.167248151427
"5736","PI563351","height","105",371.358119170929
"5737","PI330184","height","105",371.390698151525
"5738","PI453464","height","105",372.019543102228
"5739","PI452580","height","105",372.078021675638
"5740","NSL55713","height","105",372.170206544205
"5741","NSL55345B","height","105",372.605472274996
"5742","PI452851","height","105",372.808523669121
"5743","PI452988","height","105",373.761065216347
"5744","PI452639","height","105",374.730356208711
"5745","PI148093","height","105",374.803892884864
"5746","NSL55711","height","105",375.557759453453
"5747","PI452697","height","105",375.629890026957
"5748","PI452946","height","105",375.67802147457
"5749","PI457822","height","105",376.093123722244
"5750","PI453453","height","105",376.592710655341
"5751","PI457183B","height","105",376.992592648084
"5752","PI453315","height","105",377.1432540016
"5753","PI456423","height","105",377.262693878294
"5754","PI453393","height","105",377.312243333958
"5755","PI452982","height","105",377.751182896756
"5756","PI452693","height","105",377.849270456267
"5757","PI452980","height","105",378.008646956136
"5758","PI455257","height","105",378.149689788429
"5759","PI329367","height","105",378.154556840375
"5760","NSL55032","height","105",378.456784401303
"5761","PI453080","height","105",379.199937325787
"5762","PI453179","height","105",379.328891583747
"5763","PI452625","height","105",379.544692762953
"5764","PI452995","height","105",379.630710477432
"5765","PI455403","height","105",379.792169459392
"5766","PI329299","height","105",379.885306390846
"5767","PI453326","height","105",380.029615703782
"5768","PI148086","height","105",380.161898702695
"5769","PI148108","height","105",380.992568385373
"5770","PI329301","height","105",381.51615119235
"5771","PI452519","height","105",381.763237304236
"5772","PI148089","height","105",382.387171511554
"5773","PI330165","height","105",382.632611145389
"5774","PI526043","height","105",382.702224732305
"5775","PI196049","height","105",382.774600731574
"5776","NSL55523","height","105",382.789516568239
"5777","PI452632","height","105",382.84531843209
"5778","PI453690","height","105",382.994342414491
"5779","PI452753","height","105",383.147918930405
"5780","NSL50464","height","105",383.309844470308
"5781","PI452713","height","105",383.498882019709
"5782","PI156268","height","105",383.996713218463
"5783","PI452628","height","105",384.767521332738
"5784","NSL54705","height","105",385.411978838354
"5785","NSL55669","height","105",385.834215965955
"5786","PI329300","height","105",385.844281130643
"5787","PI148083","height","105",385.991313223635
"5788","PI562732","height","105",386.041567716198
"5789","PI453494","height","105",386.455435171642
"5790","NSL55048","height","105",386.574361898615
"5791","PI452991","height","105",386.816160129157
"5792","PI452804","height","105",387.262223531172
"5793","PI454674","height","105",387.392268883172
"5794","PI329719","height","105",387.646232830913
"5795","PI452578","height","105",387.682471382009
"5796","PI563329","height","105",388.130573595064
"5797","PI453336","height","105",388.137871425606
"5798","PI570388","height","105",388.297415823638
"5799","NSL55671","height","105",388.664017689826
"5800","PI453367","height","105",388.719972668936
"5801","PI453335","height","105",388.981243362181
"5802","PI452611","height","105",389.292139503192
"5803","PI457167","height","105",389.508321940522
"5804","PI329569","height","105",389.736106459434
"5805","PI452665","height","105",390.145762973036
"5806","PI457145","height","105",390.496370755584
"5807","PI452756","height","105",390.694109783973
"5808","PI452987","height","105",390.883667164785
"5809","PI569452","height","105",391.166572822252
"5810","PI148114","height","105",391.462832820144
"5811","PI330185","height","105",391.891569721748
"5812","NSL55350","height","105",392.362547985355
"5813","PI456722","height","105",393.07746858205
"5814","NSL55670","height","105",393.363246075572
"5815","PI456419","height","105",393.4828695158
"5816","NSL55043","height","105",394.175965867462
"5817","PI456401A","height","105",394.323758084677
"5818","PI452968","height","105",394.652898954427
"5819","PI329841","height","105",394.701726088944
"5820","PI563330","height","105",395.308586842837
"5821","PI330095","height","105",395.869706415688
"5822","PI329403","height","105",396.318138575862
"5823","PI453183","height","105",396.446049102725
"5824","PI526080","height","105",396.616940357542
"5825","PI148084","height","105",396.729052103652
"5826","PI454241","height","105",397.193057749529
"5827","NSL54962","height","105",397.423598259933
"5828","PI453146","height","105",397.424154815389
"5829","PI453290","height","105",397.585330206303
"5830","PI453224","height","105",397.680569745866
"5831","PI456421","height","105",397.927586084311
"5832","NSL55714","height","105",398.307032368641
"5833","PI452729","height","105",398.472764251605
"5834","PI457183A","height","105",398.604469138823
"5835","PI453349","height","105",398.886078183707
"5836","PI453016","height","105",399.133326477501
"5837","PI453346","height","105",399.29802846239
"5838","PI452587","height","105",399.579244837915
"5839","PI452994","height","105",399.956202657937
"5840","PI569264","height","105",400.451435446987
"5841","PI452590","height","105",401.367839427185
"5842","PI453392","height","105",402.228226981854
"5843","PI456431","height","105",402.26358924008
"5844","PI452584","height","105",402.773277212696
"5845","PI455621","height","105",403.083056912493
"5846","PI453490","height","105",403.278773994111
"5847","PI453395","height","105",404.272128676908
"5848","PI453341","height","105",406.194134454334
"5849","PI453221","height","105",406.285107047083
"5850","NSL55476","height","105",409.984275104671
"5851","PI452891","height","105",412.490627745603
"5852","PI453121","height","105",413.136333549964
"5853","PI455852","height","105",414.492101960553
"5854","PI454468","height","105",422.339804350429
"5855","PI329444","height","105",427.625777048286
"5856","PI156248","height","120",130.213981368787
"5857","PI660630","height","120",130.728272562712
"5858","PI660632","height","120",144.81134377503
"5859","PI660631","height","120",148.290706928713
"5860","NSL54221","height","120",150.252013658655
"5861","NSL365697","height","120",150.860500153815
"5862","NSL365694","height","120",176.275460364598
"5863","PI329614","height","120",194.353083520641
"5864","PI660605","height","120",204.947938531678
"5865","PI267643","height","120",206.293795486593
"5866","NSL51356","height","120",209.118436520418
"5867","PI524505","height","120",210.505187114551
"5868","PI647745","height","120",219.642854372136
"5869","NSL54224","height","120",220.727338066718
"5870","NSL54297","height","120",221.106824872715
"5871","PI276853B","height","120",222.659057622721
"5872","PI276853A","height","120",226.397327556122
"5873","NSL50989","height","120",239.800620572017
"5874","PI562998","height","120",245.887340206345
"5875","PI276787","height","120",247.400798561217
"5876","PI152728","height","120",247.761854252206
"5877","PI329958","height","120",249.962074657422
"5878","NSL55704","height","120",252.240015491385
"5879","NSL50797","height","120",254.041782207761
"5880","PI513901","height","120",254.791726056167
"5881","PI647716","height","120",255.240284234573
"5882","PI329717","height","120",255.993976962323
"5883","PI513912","height","120",256.449133248167
"5884","PI152856","height","120",256.940874380008
"5885","NSL52312","height","120",260.208048813351
"5886","PI570106","height","120",262.792186306075
"5887","PI152730","height","120",263.415115852277
"5888","PI156034","height","120",265.094305250178
"5889","NSL365751","height","120",266.354126559791
"5890","NSL54184","height","120",266.996903481133
"5891","PI330019","height","120",268.218165157013
"5892","PI570969","height","120",270.514513338794
"5893","PI525941","height","120",270.889977595466
"5894","PI147939","height","120",273.09245062988
"5895","PI570053","height","120",275.599902349267
"5896","NSL55725","height","120",276.3860352171
"5897","NSL51825","height","120",276.994370886398
"5898","PI452808","height","120",277.6170403203
"5899","PI276772","height","120",277.966784604035
"5900","PI329478","height","120",278.407165197316
"5901","PI297117","height","120",278.541333515556
"5902","NSL55730","height","120",278.573046597745
"5903","PI152611","height","120",278.580814382048
"5904","PI266061","height","120",278.678882367599
"5905","NSL50601","height","120",279.585822663497
"5906","PI563039","height","120",280.049545574809
"5907","NSL365799","height","120",280.157936437523
"5908","PI552851","height","120",280.355458153067
"5909","PI330843","height","120",280.520076819812
"5910","PI562980","height","120",280.537328580087
"5911","PI453953","height","120",281.68282809905
"5912","NSL50685","height","120",281.908721758307
"5913","PI329698","height","120",283.760574350629
"5914","PI276829","height","120",284.580153056323
"5915","PI569420","height","120",285.672348665269
"5916","PI151198","height","120",285.771709066916
"5917","PI276816","height","120",286.926878388397
"5918","PI571020","height","120",287.194072025019
"5919","PI562968","height","120",287.349545574809
"5920","NSL55745","height","120",287.728669393557
"5921","PI585966","height","120",288.978001591291
"5922","NSL55744","height","120",289.325762617044
"5923","PI562981","height","120",289.335144192501
"5924","PI660588","height","120",289.839886852604
"5925","PI329552","height","120",291.112504449981
"5926","PI329286","height","120",291.356975646127
"5927","PI513913","height","120",291.656725117502
"5928","PI329679","height","120",291.864362129899
"5929","PI329326","height","120",291.873724462848
"5930","NSL51016","height","120",292.726890929468
"5931","PI453215","height","120",293.010708472659
"5932","PI329965","height","120",293.295729815164
"5933","PI329514","height","120",294.359904361874
"5934","PI329543","height","120",294.712966542482
"5935","PI569460","height","120",294.942823213934
"5936","PI562715","height","120",295.236291060634
"5937","PI329662","height","120",295.673345166491
"5938","PI562963","height","120",295.893745587601
"5939","PI585956","height","120",295.937331016167
"5940","NSL50620","height","120",296.32536913385
"5941","PI563509","height","120",296.460778720589
"5942","PI651168","height","120",296.965649267019
"5943","NSL365693","height","120",297.166828872237
"5944","PI452940","height","120",297.322561174109
"5945","PI563352","height","120",297.506932951671
"5946","PI282868","height","120",298.138895639288
"5947","PI514253","height","120",298.320226619643
"5948","PI329633","height","120",298.769172361466
"5949","PI585454","height","120",299.092624936767
"5950","PI453162","height","120",299.164888688252
"5951","PI453914","height","120",299.318136190351
"5952","NSL54577","height","120",299.373662498833
"5953","PI562997","height","120",300.371880088474
"5954","PI329998","height","120",300.63516943271
"5955","PI660620","height","120",300.945126213657
"5956","PI329518","height","120",301.358766359105
"5957","PI276785","height","120",301.366565354072
"5958","PI453288","height","120",301.644649553975
"5959","PI510757","height","120",301.791901031857
"5960","PI585961","height","120",301.838235915273
"5961","PI585951","height","120",301.885312146092
"5962","PI609612","height","120",301.933897366055
"5963","NSL50646","height","120",302.257851281331
"5964","PI569462","height","120",302.378707303101
"5965","PI152731","height","120",302.441304097744
"5966","NSL52176","height","120",302.609901049552
"5967","NSL50579","height","120",302.634959155884
"5968","NSL55749","height","120",303.005551619417
"5969","PI276792","height","120",303.401811779646
"5970","PI329860","height","120",303.625350278379
"5971","PI563021","height","120",304.141709059998
"5972","PI329541","height","120",304.438112817622
"5973","PI570071","height","120",305.032533760895
"5974","PI524456","height","120",305.400830371749
"5975","PI153852","height","120",305.8258782672
"5976","PI276856","height","120",306.580569104399
"5977","NSL55731","height","120",306.810625038386
"5978","PI330894","height","120",306.842901415567
"5979","PI660599","height","120",307.063488866033
"5980","PI571001","height","120",307.184963601615
"5981","NSL360555","height","120",307.218599410486
"5982","PI562944","height","120",307.663848795401
"5983","PI651103","height","120",307.98795435846
"5984","PI570813","height","120",308.255387973697
"5985","PI452563","height","120",308.273027775966
"5986","PI330807","height","120",308.472782661023
"5987","PI586792","height","120",308.479421500412
"5988","NSL50414","height","120",308.646030262691
"5989","PI282861","height","120",308.802290826663
"5990","NSL52282","height","120",308.970026601613
"5991","PI147837","height","120",309.521594994748
"5992","PI330030A","height","120",309.914877945734
"5993","PI282857","height","120",310.700363762126
"5994","PI563006","height","120",310.744484722742
"5995","PI156463","height","120",310.764260070231
"5996","PI562991","height","120",310.849864626804
"5997","NSL54490","height","120",311.277253635897
"5998","NSL50630","height","120",311.594233790238
"5999","PI330023","height","120",311.673774827322
"6000","PI329429","height","120",311.927083196101
"6001","PI573193","height","120",311.956969124172
"6002","NSL50716","height","120",312.023886562725
"6003","PI563353","height","120",312.345775799879
"6004","PI330969","height","120",312.355993132632
"6005","NSL55723","height","120",312.533205615138
"6006","PI153859","height","120",312.833548840592
"6007","NSL55712","height","120",313.330730753301
"6008","PI330030B","height","120",313.36033213564
"6009","PI329278","height","120",313.732474821812
"6010","NSL50499","height","120",313.862308773647
"6011","PI329615","height","120",313.956663866956
"6012","PI521086","height","120",314.006533073183
"6013","PI526101","height","120",314.356508949823
"6014","PI514165","height","120",314.415279615088
"6015","PI329570","height","120",314.587551137342
