index,PlotID,Name1,Name2,LOC,Set,block,dby
769,17EF0048,ETS_4893,PI457822,EF,Q1,13,22.85347150371087
770,17EF0113,CHK-B_Sakoika2,PI525882,EF,Q1_CHK,13,NA
771,17EF0128,PI453014,PI453014,EF,Q1,13,NA
772,17EF0193,PI453315,PI453315,EF,Q1,13,NA
773,17EF0208,IS_11904,PI330184,EF,Q1,13,NA
774,17EF0273,ETS_3553_A,PI455403,EF,Q1,14,NA
775,17EF0288,IS_11059,PI329301,EF,Q1,14,35.601369250665364
776,17EF0353,PI452891,PI452891,EF,Q1,14,NA
777,17EF0368,IS_19242,PI569264,EF,Q1,14,NA
778,17EF0433,CHR-SPX,SPX,EF,Q1,14,24.238531996746932
779,17EF0448,CHK-D_PRE0146,PI276801,EF,Q1_CHK,14,NA
780,17EF0513,CHK-C_PRE0028,PI148089,EF,Q2_CHK,15,NA
781,17EF0528,PRE0467,PI660611,EF,Q2,15,18.568496311562196
782,17EF0593,PI452662,PI452662,EF,Q2,15,22.763435344650123
783,17EF0608,PI452761,PI452761,EF,Q2,15,NA
784,17EF0673,ETS_2119,PI452714,EF,Q2,15,24.887598725948614
785,17EF0688,CHK-A-Pacesetter,Pacesetter,EF,Q2_CHK,15,28.12686474285672
786,17EF0753,Dorokon1,PI525814,EF,Q2,16,29.999957029143573
787,17EF0768,Nieniko_Tiema,PI525630,EF,Q2,16,25.93003657638828
788,17EF0833,Nieniko1,PI514291,EF,Q2,16,25.990409543099492
789,17EF0848,Mashila1,PI329362,EF,Q2,16,13.884577439332595
790,17EF0913,ZMA_5373,PI505739,EF,Q2,16,28.59756185882934
791,17EF0928,PI453021,PI453021,EF,Q2,16,28.516893154630864
792,17EF0034,PI452968,PI452968,EF,Q1,13,NA
793,17EF0047,Sambadyabo,PI514425,EF,Q1,13,27.277482525887823
794,17EF0114,PI452587,PI452587,EF,Q1,13,NA
795,17EF0127,IS_11160,PI329403,EF,Q1,13,25.35171732961884
796,17EF0194,PI452995,PI452995,EF,Q1,13,NA
797,17EF0207,PI453157,PI453157,EF,Q1,13,NA
798,17EF0274,ETS_4753,PI457597,EF,Q1,14,19.771512262113543
799,17EF0287,MERISSA_(BARI),PI152733,EF,Q1,14,16.242315210602534
800,17EF0354,CHK-A-Pacesetter,Pacesetter,EF,Q1_CHK,14,43.54338656343411
801,17EF0367,PRE0958,NSL55523,EF,Q1,14,22.0943787981403
802,17EF0434,ETS_3045,PI454468,EF,Q1,14,NA
803,17EF0447,TONNETOLOO,PI563351,EF,Q1,14,25.84569088057107
804,17EF0514,PI452947,PI452947,EF,Q2,15,33.3496316087055
805,17EF0527,Bishehe,PI521290,EF,Q2,15,33.82210549530552
806,17EF0594,Dorokon,PI525859,EF,Q2,15,21.41646833190023
807,17EF0607,PI452927,PI452927,EF,Q2,15,18.47457196593653
808,17EF0674,PRE0530,PI665082,EF,Q2,15,34.5659012683395
809,17EF0687,Gadiaba_Sioli,PI525742,EF,Q2,15,20.889976930632397
810,17EF0754,CHK-E_PRE0295,PI660560,EF,Q2_CHK,16,22.31696014504434
811,17EF0767,PI453115,PI453115,EF,Q2,16,25.67059049391264
812,17EF0834,ETS_3077,PI454494,EF,Q2,16,24.047892757879232
813,17EF0847,KABIRI,PI154846,EF,Q2,16,21.942347726924076
814,17EF0914,Coulho,PI481843,EF,Q2,16,30.84840165550572
815,17EF0927,ETS_2647,PI453766,EF,Q2,16,22.042602720193706
816,17EF0035,PRE0437,NSL54705,EF,Q1,13,30.55306872932985
817,17EF0046,PRE0041,PI148114,EF,Q1,13,NA
818,17EF0115,PI453121,PI453121,EF,Q1,13,NA
819,17EF0126,PRE0442,PI665123,EF,Q1,13,28.397777586474152
820,17EF0195,CHK-D_PRE0146,PI276801,EF,Q1_CHK,13,NA
821,17EF0206,ETS_4529,PI457145,EF,Q1,13,NA
822,17EF0275,PI452850,PI452850,EF,Q1,14,NA
823,17EF0286,PRE0333,PI267650,EF,Q1,14,26.69057546475132
824,17EF0355,PRE0150,PI276806,EF,Q1,14,NA
825,17EF0366,PI453123,PI453123,EF,Q1,14,31.750574000897462
826,17EF0435,ETS_4120,PI456421,EF,Q1,14,NA
827,17EF0446,PRE0891,PI665129,EF,Q1,14,23.664719932403884
828,17EF0515,PRE0529,PI665081,EF,Q2,15,30.647452573933144
829,17EF0526,4540,PI318910,EF,Q2,15,20.627285798309842
830,17EF0595,CHK-F_PRE1441,PI524948,EF,Q2_CHK,15,34.14861453648603
831,17EF0606,PRE0356,NSL51981,EF,Q2,15,25.99338329132493
832,17EF0675,CHR-SPX,SPX,EF,Q2,15,36.523116896319756
833,17EF0686,PRE0235,PI267614,EF,Q2,15,20.966616835454488
834,17EF0755,PRE0199,PI248317,EF,Q2,16,24.41315649312465
835,17EF0766,PRE0454,PI665124,EF,Q2,16,20.147549367374573
836,17EF0835,PRE0367,PI665110,EF,Q2,16,34.04468244399612
837,17EF0846,PRE0003,PI147828,EF,Q2,16,NA
838,17EF0915,PRE0299,PI660562,EF,Q2,16,21.18751204586339
839,17EF0926,CHK-D_PRE0146,PI276801,EF,Q2_CHK,16,NA
840,17EF0036,PI452632,PI452632,EF,Q1,13,13.540083282942271
841,17EF0045,ETS_3475,PI455257,EF,Q1,13,NA
842,17EF0116,PI453118,PI453118,EF,Q1,13,NA
843,17EF0125,PI453221,PI453221,EF,Q1,13,NA
844,17EF0196,PI452519,PI452519,EF,Q1,13,NA
845,17EF0205,PI452534,PI452534,EF,Q1,13,NA
846,17EF0276,ETS_2293,PI453080,EF,Q1,14,26.337621817811492
847,17EF0285,PRE0245,NSL54892,EF,Q1,14,28.31591818143483
848,17EF0356,ETS_4107A,PI456401A,EF,Q1,14,NA
849,17EF0365,PI453109,PI453109,EF,Q1,14,22.82392958727723
850,17EF0436,CHK-C_PRE0028,PI148089,EF,Q1_CHK,14,NA
851,17EF0445,ZMA_5327,PI505730,EF,Q1,14,NA
852,17EF0516,Tukureta,PI329656,EF,Q2,15,NA
853,17EF0525,PRE0587,PI660613,EF,Q2,15,28.495935084757054
854,17EF0596,Soroti,PI521198,EF,Q2,15,25.59878327069514
855,17EF0605,Nieniko5,PI526152,EF,Q2,15,26.90837107122783
856,17EF0676,PI453129,PI453129,EF,Q2,15,19.682889673608216
857,17EF0685,PRE1442,PI525049,EF,Q2,15,23.500580243337993
858,17EF0756,Nyar_Ramula,PI521153,EF,Q2,16,27.829701760868222
859,17EF0765,DOBI_FAROU,PI586022,EF,Q2,16,26.1189682682937
860,17EF0836,CHK-F_PRE1441,PI524948,EF,Q2_CHK,16,23.650638453548492
861,17EF0845,PI453056,PI453056,EF,Q2,16,NA
862,17EF0916,PRE0186,PI285041,EF,Q2,16,31.1450026883889
863,17EF0925,PI452984,PI452984,EF,Q2,16,NA
864,17EF0037,PI453224,PI453224,EF,Q1,13,21.18813809186822
865,17EF0044,CHK-E_PRE0295,PI660560,EF,Q1_CHK,13,NA
866,17EF0117,PRE0863B,NSL55345B,EF,Q1,13,NA
867,17EF0124,ETS_2049,PI452580,EF,Q1,13,NA
868,17EF0197,ETS_3176,PI454674,EF,Q1,13,36.3814120411779
869,17EF0204,Demba_Ile1,PI525665,EF,Q1,13,20.27974895024133
870,17EF0277,PI453312,PI453312,EF,Q1,14,29.24659130857665
871,17EF0284,ETS_2710,PI453882,EF,Q1,14,23.68816949379726
872,17EF0357,PI452987,PI452987,EF,Q1,14,NA
873,17EF0364,Mashila,PI329391,EF,Q1,14,16.045521665101013
874,17EF0437,LGV_88_1_(DWARF),PI562732,EF,Q1,14,NA
875,17EF0444,IS_11058,PI329300,EF,Q1,14,NA
876,17EF0517,PI452770,PI452770,EF,Q2,15,NA
877,17EF0524,Bimbiri_Ba,PI525822,EF,Q2,15,30.70270940068461
878,17EF0597,PI452931,PI452931,EF,Q2,15,20.758622318094808
879,17EF0604,PRE0574,PI647747,EF,Q2,15,27.035352850843502
880,17EF0677,CHK-D_PRE0146,PI276801,EF,Q2_CHK,15,32.201782009933986
881,17EF0684,PI452511,PI452511,EF,Q2,15,16.30651743857875
882,17EF0757,PI453245,PI453245,EF,Q2,16,20.583140008694347
883,17EF0764,PRE0466,NSL55230,EF,Q2,16,21.449729782916226
884,17EF0837,IS_13256,PI271233,EF,Q2,16,25.82309619109134
885,17EF0844,ETS_2693,PI453848,EF,Q2,16,37.23122970817755
886,17EF0917,PI453365,PI453365,EF,Q2,16,27.783705280600802
887,17EF0924,Soumaninke,PI526045,EF,Q2,16,22.307304490633534
888,17EF0038,PRE0087,PI155329,EF,Q1,13,24.45986271771246
889,17EF0043,PI453464,PI453464,EF,Q1,13,NA
890,17EF0118,PRE1203,PI383856,EF,Q1,13,NA
891,17EF0123,PI452988,PI452988,EF,Q1,13,NA
892,17EF0198,PRE0483,PI665142,EF,Q1,13,24.035383808455354
893,17EF0203,PI452640,PI452640,EF,Q1,13,24.826554078966034
894,17EF0278,PI453183,PI453183,EF,Q1,14,23.53162681055742
895,17EF0283,CHK-B_Sakoika2,PI525882,EF,Q1_CHK,14,13.674048212738326
896,17EF0358,PI453367,PI453367,EF,Q1,14,NA
897,17EF0363,PI452753,PI452753,EF,Q1,14,NA
898,17EF0438,PRE0007,PI147838,EF,Q1,14,NA
899,17EF0443,PI452625,PI452625,EF,Q1,14,NA
900,17EF0518,PRE0553,PI660566,EF,Q2,15,NA
901,17EF0523,PRE0402,NSL54175,EF,Q2,15,21.628822048168516
902,17EF0598,PRE0568,PI267542,EF,Q2,15,27.55692992110407
903,17EF0603,IS_11238,PI329482,EF,Q2,15,NA
904,17EF0678,PRE0370,PI660595,EF,Q2,15,14.75938148016697
905,17EF0683,IS_10105,PI563338,EF,Q2,15,24.073203870956192
906,17EF0758,PRE0347,NSL51963,EF,Q2,16,23.15248512030882
907,17EF0763,PRE0382,PI660597,EF,Q2,16,22.356516874177473
908,17EF0838,PRE0451,PI665118,EF,Q2,16,19.56413451460823
909,17EF0843,PRE0292,PI665080,EF,Q2,16,28.449594100187312
910,17EF0918,CHK-A-Pacesetter,Pacesetter,EF,Q2_CHK,16,22.86684169147356
911,17EF0923,PRE0369,NSL54141,EF,Q2,16,23.3202359847108
912,17EF0039,PI452578,PI452578,EF,Q1,13,23.555986815582663
913,17EF0042,PI452736,PI452736,EF,Q1,13,25.775862808566693
914,17EF0119,LANDI,PI569452,EF,Q1,13,32.58499731560538
915,17EF0122,CHK-C_PRE0028,PI148089,EF,Q1_CHK,13,NA
916,17EF0199,Shbina,PI520872,EF,Q1,13,36.316413440665144
917,17EF0202,PI453395,PI453395,EF,Q1,13,NA
918,17EF0279,IS_10013,PI563330,EF,Q1,14,NA
919,17EF0282,PI453290,PI453290,EF,Q1,14,29.17094297895663
920,17EF0359,PRE0038,PI148108,EF,Q1,14,NA
921,17EF0362,Nieniefi2,PI525842,EF,Q1,14,31.52243947688004
922,17EF0439,PI452668,PI452668,EF,Q1,14,29.499607346474672
923,17EF0442,PI452693,PI452693,EF,Q1,14,33.52425148718328
924,17EF0519,No1632,PI271236,EF,Q2,15,28.63439736712938
925,17EF0522,CHK-E_PRE0295,PI660560,EF,Q2_CHK,15,21.793838719025292
926,17EF0599,Doronko,PI525769,EF,Q2,15,26.88164011083825
927,17EF0602,CHR-SPX,SPX,EF,Q2,15,31.448681235771872
928,17EF0679,CHR-SPX,SPX,EF,Q2,15,34.09339445118117
929,17EF0682,PRE0558,NSL51678,EF,Q2,15,NA
930,17EF0759,Nio_Die,PI525949,EF,Q2,16,27.9408178933944
931,17EF0762,Embaratai,PI521048,EF,Q2,16,31.48025038786218
932,17EF0839,Digaff,PI514497,EF,Q2,16,27.52812397686912
933,17EF0842,CHR-SPX,SPX,EF,Q2,16,28.44306320157168
934,17EF0919,ETS_4390B,PI456899B,EF,Q2,16,30.017378527424015
935,17EF0922,Nio,PI514475,EF,Q2,16,28.07239080706401
936,17EF0040,PI453335,PI453335,EF,Q1,13,27.06691729536591
937,17EF0041,PI452656,PI452656,EF,Q1,13,NA
938,17EF0120,IS_11201,PI329444,EF,Q1,13,NA
939,17EF0121,PRE0449,PI591377,EF,Q1,13,25.82896222420056
940,17EF0200,ETS_4300_A,PI456722,EF,Q1,13,NA
941,17EF0201,PI452982,PI452982,EF,Q1,13,NA
942,17EF0280,PI452994,PI452994,EF,Q1,14,25.518833636284892
943,17EF0281,PRE0493,PI665140,EF,Q1,14,23.2314362347335
944,17EF0360,ETS_4541,PI457167,EF,Q1,14,NA
945,17EF0361,CHK-F_PRE1441,PI524948,EF,Q1_CHK,14,28.22663953730016
946,17EF0440,PI453081,PI453081,EF,Q1,14,NA
947,17EF0441,ETS_4124,PI456431,EF,Q1,14,26.885392311458432
948,17EF0520,IS_11222,PI329465,EF,Q2,15,32.972672122765445
949,17EF0521,PRE0371,NSL54144,EF,Q2,15,22.72489977666246
950,17EF0600,IS_9089,PI563186,EF,Q2,15,NA
951,17EF0601,Nieniko,PI514447,EF,Q2,15,24.14412663183324
952,17EF0680,IS_11391,PI329646,EF,Q2,15,25.71103946408175
953,17EF0681,PRE0200,PI248318,EF,Q2,15,22.20508607615267
954,17EF0760,PI453110,PI453110,EF,Q2,16,28.714362491679722
955,17EF0761,CHK-B_Sakoika2,PI525882,EF,Q2_CHK,16,22.98155664757434
956,17EF0840,Nemaka,PI526034,EF,Q2,16,26.470841505983493
957,17EF0841,PRE0366,NSL54178,EF,Q2,16,28.267123388305713
958,17EF0920,Nieniko_Dagafara,PI525653,EF,Q2,16,24.518775239942162
959,17EF0921,Nya-Uyoma,PI521150,EF,Q2,16,NA
960,17MW0001,CHK-A-Pacesetter,Pacesetter,MW,Q2_CHK,1,NA
961,17MW0080,Nieniko1,PI514291,MW,Q2,1,NA
962,17MW0081,CHR-SPX,SPX,MW,Q2,1,34.782770604789214
963,17MW0160,IS_13256,PI271233,MW,Q2,1,29.692954288730494
964,17MW0161,Nyakawadida,PI521181,MW,Q2,1,NA
965,17MW0240,CHK-C_PRE0028,PI148089,MW,Q2_CHK,1,NA
966,17MW0241,ETS_2693,PI453848,MW,Q2,2,NA
967,17MW0320,IS_11984,PI330267,MW,Q2,2,NA
968,17MW0321,PRE0023,PI148084,MW,Q2,2,NA
969,17MW0400,Nieniko,PI525671,MW,Q2,2,NA
970,17MW0401,PRE0530,PI665082,MW,Q2,2,NA
971,17MW0480,PRE0527,NSL50717,MW,Q2,2,NA
972,17MW0481,IS_11905,PI330185,MW,Q1,3,NA
973,17MW0560,IS_11058,PI329300,MW,Q1,3,NA
974,17MW0561,PI452584,PI452584,MW,Q1,3,NA
975,17MW0640,CHK-E_PRE0295,PI660560,MW,Q1_CHK,3,NA
976,17MW0641,PRE0493,PI665140,MW,Q1,3,NA
977,17MW0720,PI452982,PI452982,MW,Q1,3,NA
978,17MW0721,PI453224,PI453224,MW,Q1,4,NA
979,17MW0800,PRE0362,NSL54142,MW,Q1,4,NA
980,17MW0801,ETS_2838,PI454131,MW,Q1,4,NA
981,17MW0880,PI453157,PI453157,MW,Q1,4,NA
982,17MW0881,Ochuti,PI521041,MW,Q1,4,38.65552627772178
983,17MW0960,PI452713,PI452713,MW,Q1,4,27.17640649242585
984,17MW0002,961,PI291084,MW,Q2,1,12.946819608562295
985,17MW0079,PRE0391,PI647743,MW,Q2,1,21.421865320877487
986,17MW0082,PRE0382,PI660597,MW,Q2,1,23.57807925240144
987,17MW0159,IS_11273,PI329521,MW,Q2,1,23.32242390535179
988,17MW0162,PRE1040,PI330897,MW,Q2,1,20.98460318584045
989,17MW0239,PRE0235,PI267614,MW,Q2,1,26.64483646603104
990,17MW0242,CHK-D_PRE0146,PI276801,MW,Q2_CHK,2,15.463220463739182
991,17MW0319,PRE0275,PI651116,MW,Q2,2,23.792956525451793
992,17MW0322,4540,PI318910,MW,Q2,2,18.451301798747323
993,17MW0399,IS_25302,PI585540,MW,Q2,2,29.70717015744093
994,17MW0402,PRE0331,PI221662,MW,Q2,2,27.55377865273482
995,17MW0479,CHK-C_PRE0028,PI148089,MW,Q2_CHK,2,24.06538347982479
996,17MW0482,PI453336,PI453336,MW,Q1,3,NA
997,17MW0559,PRE0450,PI660608,MW,Q1,3,39.59094510406359
998,17MW0562,BAHONGER-UKILIR,PI570388,MW,Q1,3,30.86011359126714
999,17MW0639,PI453367,PI453367,MW,Q1,3,42.231024593137946
1000,17MW0642,PRE0033,PI148101,MW,Q1,3,38.33424907058641
1001,17MW0719,Koube_Baledje,PI514556,MW,Q1,3,24.97168673846577
1002,17MW0722,PI453464,PI453464,MW,Q1,4,16.88836125712681
1003,17MW0799,IS_2678,PI267364,MW,Q1,4,39.7193018521779
1004,17MW0802,PRE1156,PI330098,MW,Q1,4,32.62101003070446
1005,17MW0879,CHK-A-Pacesetter,Pacesetter,MW,Q1_CHK,4,NA
1006,17MW0882,PRE1049,PI329597,MW,Q1,4,40.58223590177946
1007,17MW0959,PRE1203,PI383856,MW,Q1,4,18.47505551834442
1008,17MW0003,PI453245,PI453245,MW,Q2,1,30.352184208688474
1009,17MW0078,Bouwoubou,PI514220,MW,Q2,1,24.746046709844585
1010,17MW0083,CHK-E_PRE0295,PI660560,MW,Q2_CHK,1,20.65875385874205
1011,17MW0158,PI453030,PI453030,MW,Q2,1,21.8113250763829
1012,17MW0163,Andiwo2,PI521025,MW,Q2,1,23.425456112612128
1013,17MW0238,PRE0587,PI660613,MW,Q2,1,22.283451562405492
1014,17MW0243,IS_11456,PI329720,MW,Q2,2,16.030325891473495
1015,17MW0318,IS_24920,PI585433,MW,Q2,2,30.699865805503112
1016,17MW0323,PI452906,PI452906,MW,Q2,2,20.941637852501362
1017,17MW0398,PI452984,PI452984,MW,Q2,2,NA
1018,17MW0403,Ochuti2,PI521020,MW,Q2,2,26.33523978845409
1019,17MW0478,IS_23034,PI570254,MW,Q2,2,32.54446876512177
1020,17MW0483,CHK-A-Pacesetter,Pacesetter,MW,Q1_CHK,3,19.074949609325436
1021,17MW0558,ETS_2472,PI453453,MW,Q1,3,30.76734143857689
1022,17MW0563,PI453346,PI453346,MW,Q1,3,18.147148024626546
1023,17MW0638,PI452729,PI452729,MW,Q1,3,23.916438542171672
1024,17MW0643,IS_11068,PI329310,MW,Q1,3,28.55276648088612
1025,17MW0718,CHK-F_PRE1441,PI524948,MW,Q1_CHK,3,35.08674841898868
1026,17MW0723,ETS_2610,PI453690,MW,Q1,4,14.806931991365751
1027,17MW0798,Shbina,PI520872,MW,Q1,4,41.58892378665984
1028,17MW0803,ETS_3553_A,PI455403,MW,Q1,4,24.290851032124923
1029,17MW0878,IS_11265,PI329511,MW,Q1,4,NA
1030,17MW0883,Demba_Ile1,PI525665,MW,Q1,4,37.98244525831464
1031,17MW0958,PRE0865,NSL55350,MW,Q1,4,25.369255979089022
1032,17MW0004,Nieniko,PI514447,MW,Q2,1,23.74997226096465
1033,17MW0077,Nio,PI514475,MW,Q2,1,32.104838257157645
1034,17MW0084,PI452659,PI452659,MW,Q2,1,33.2776419336064
1035,17MW0157,PI452662,PI452662,MW,Q2,1,32.93125157783274
1036,17MW0164,Embaratai,PI521048,MW,Q2,1,18.224063586691265
1037,17MW0237,Ochuti,PI521057,MW,Q2,1,40.910358809321046
1038,17MW0244,PI452947,PI452947,MW,Q2,2,17.603303761418257
1039,17MW0317,ETS_3307,PI454927,MW,Q2,2,34.90865769553221
1040,17MW0324,CHK-E_PRE0295,PI660560,MW,Q2_CHK,2,16.603810134238188
1041,17MW0397,Kinto,PI514465,MW,Q2,2,NA
1042,17MW0404,Tchinlouol_A,PI506030A,MW,Q2,2,51.03098992375848
1043,17MW0477,Samonko2,PI525827,MW,Q2,2,31.733111972699106
1044,17MW0484,Mashila,PI329391,MW,Q1,3,26.211148522779993
1045,17MW0557,PI452943,PI452943,MW,Q1,3,30.25785382860633
1046,17MW0564,PI452534,PI452534,MW,Q1,3,21.845362430981872
1047,17MW0637,PI452519,PI452519,MW,Q1,3,NA
1048,17MW0644,PI452991,PI452991,MW,Q1,3,NA
1049,17MW0717,PI453341,PI453341,MW,Q1,3,NA
1050,17MW0724,CHK-C_PRE0028,PI148089,MW,Q1_CHK,4,36.082250270693045
1051,17MW0797,Kalla_Ka,PI526043,MW,Q1,4,24.758118393461523
1052,17MW0804,Sambadyabo,PI514425,MW,Q1,4,28.168745015420342
1053,17MW0877,CHEDOMBA,PI156268,MW,Q1,4,23.49135632446269
1054,17MW0884,IS_11059,PI329301,MW,Q1,4,35.32652554301745
1055,17MW0957,CHK-B_Sakoika2,PI525882,MW,Q1_CHK,4,27.73153155215199
1056,17MW0005,CHR-SPX,SPX,MW,Q2,1,38.38393505115297
1057,17MW0076,PRE0369,NSL54141,MW,Q2,1,24.13244408474571
1058,17MW0085,PRE0058,PI152705,MW,Q2,1,37.362300683024074
1059,17MW0156,PI452529,PI452529,MW,Q2,1,20.677163753495375
1060,17MW0165,CHK-F_PRE1441,PI524948,MW,Q2_CHK,1,39.92738453555925
1061,17MW0236,PRE0292,PI665080,MW,Q2,1,32.64901506072069
1062,17MW0245,PRE0559,PI665097,MW,Q2,2,40.477744326053134
1063,17MW0316,PRE0406,NSL54231,MW,Q2,2,33.86711596426779
1064,17MW0325,PRE0499,PI665153,MW,Q2,2,26.14843233052107
1065,17MW0396,SORGRASS,PI563222,MW,Q2,2,29.11629102984633
1066,17MW0405,PRE0457,PI665127,MW,Q2,2,33.81060237380595
1067,17MW0476,PRE0356,NSL51981,MW,Q2,2,26.36274507651225
1068,17MW0485,Eme_Titie,PI526080,MW,Q1,3,27.39755630828208
1069,17MW0556,PRE0471,NSL55669,MW,Q1,3,31.758170087626922
1070,17MW0565,CHK-B_Sakoika2,PI525882,MW,Q1_CHK,3,26.64107536586583
1071,17MW0636,PI452850,PI452850,MW,Q1,3,23.632968193930022
1072,17MW0645,PI453339,PI453339,MW,Q1,3,27.68360721074457
1073,17MW0716,PRE0087,PI155329,MW,Q1,3,31.862482215348297
1074,17MW0725,ETS_3705,PI455621,MW,Q1,4,15.03526228519854
1075,17MW0796,PRE1155,PI330095,MW,Q1,4,29.84020777482015
1076,17MW0805,PI453123,PI453123,MW,Q1,4,25.52054752725534
1077,17MW0876,PI452988,PI452988,MW,Q1,4,37.80410837389098
1078,17MW0885,PRE0501,PI665144,MW,Q1,4,56.01831535803138
1079,17MW0956,ETS_4529,PI457145,MW,Q1,4,27.22266830018691
1080,17MW0006,Nieniefi3,PI526002,MW,Q2,1,29.39575147175076
1081,17MW0075,Doronko,PI525769,MW,Q2,1,26.23643892255819
1082,17MW0086,Bayeri,PI514427,MW,Q2,1,26.97664983780234
1083,17MW0155,Gadiaba_Blema,PI525625,MW,Q2,1,37.90592062613853
1084,17MW0166,Bassi_Gaoya,PI514344,MW,Q2,1,20.73767985717113
1085,17MW0235,Nieniko_Dagafara,PI525653,MW,Q2,1,24.54008953820406
1086,17MW0246,Nieniko3,PI525641,MW,Q2,2,24.82357248479409
1087,17MW0315,IS_11249,PI329493,MW,Q2,2,18.112974988953905
1088,17MW0326,IS_11362,PI329617,MW,Q2,2,18.436649953206867
1089,17MW0395,Keninke_Gele,PI525884,MW,Q2,2,33.60358664948064
1090,17MW0406,CHK-F_PRE1441,PI524948,MW,Q2_CHK,2,34.26180141604647
1091,17MW0475,PRE0558,NSL51678,MW,Q2,2,24.82341590211894
1092,17MW0486,MERISSA_(BARI),PI152733,MW,Q1,3,24.64739402025258
1093,17MW0555,Co_1,PI266927,MW,Q1,3,33.0039782114781
1094,17MW0566,PI452658,PI452658,MW,Q1,3,34.028313244060264
1095,17MW0635,PI452525,PI452525,MW,Q1,3,29.84297463664488
1096,17MW0646,IS_11889,PI330169,MW,Q1,3,30.276172589328514
1097,17MW0715,ETS_4300_A,PI456722,MW,Q1,3,36.15256510521828
1098,17MW0726,PI452639,PI452639,MW,Q1,4,30.646523860454433
1099,17MW0795,PI453016,PI453016,MW,Q1,4,30.538699483573833
1100,17MW0806,CHK-D_PRE0146,PI276801,MW,Q1_CHK,4,NA
1101,17MW0875,IS_10005,PI563329,MW,Q1,4,39.24452966367813
1102,17MW0886,PI452804,PI452804,MW,Q1,4,19.674667437755776
1103,17MW0955,PI452590,PI452590,MW,Q1,4,36.72149127450589
1104,17MW0007,Rachar2,PI521152,MW,Q2,1,36.815106597441
1105,17MW0074,CHK-D_PRE0146,PI276801,MW,Q2_CHK,1,44.37821403405474
1106,17MW0087,PRE0467,PI660611,MW,Q2,1,27.84389590751535
1107,17MW0154,MN_2109,PI156217,MW,Q2,1,27.197662170258898
1108,17MW0167,Andiwo3,PI521043,MW,Q2,1,27.44089711499517
1109,17MW0234,Bimbiri_Ba,PI525822,MW,Q2,1,29.18330958049401
1110,17MW0247,Seguetena2,PI526032,MW,Q2,2,27.53876630836968
1111,17MW0314,Tukureta,PI329656,MW,Q2,2,17.626964114252
1112,17MW0327,PI453056,PI453056,MW,Q2,2,22.252370038131854
1113,17MW0394,PI452927,PI452927,MW,Q2,2,13.778998982571213
1114,17MW0407,PRE0366,NSL54178,MW,Q2,2,39.072398922935974
1115,17MW0474,FARAKO-BA,PI562897,MW,Q2,2,20.49476710959043
1116,17MW0487,PI453127,PI453127,MW,Q1,3,28.848023704886764
1117,17MW0554,LGV_88_1_(DWARF),PI562732,MW,Q1,3,23.063189842767574
1118,17MW0567,ZMA_5327,PI505730,MW,Q1,3,32.84654272677753
1119,17MW0634,ETS_3475,PI455257,MW,Q1,3,26.774731355914206
1120,17MW0647,CHK-C_PRE0028,PI148089,MW,Q1_CHK,3,NA
1121,17MW0714,PI453363,PI453363,MW,Q1,3,NA
1122,17MW0727,PRE0245,NSL54892,MW,Q1,4,27.225440362753318
1123,17MW0794,PI452665,PI452665,MW,Q1,4,31.289229522156724
1124,17MW0807,PI453315,PI453315,MW,Q1,4,NA
1125,17MW0874,LANDI,PI569452,MW,Q1,4,44.731213075399324
1126,17MW0887,ZMA_5292,PI505719,MW,Q1,4,NA
1127,17MW0954,Mashila,PI329386,MW,Q1,4,30.769712461192203
1128,17MW0008,CHR-SPX,SPX,MW,Q2,1,35.60545394008122
1129,17MW0073,Nyakachaye,PI520990,MW,Q2,1,28.115686734963123
1130,17MW0088,PRE0053,PI152636,MW,Q2,1,23.900176764451892
1131,17MW0153,PRE0072,PI153844,MW,Q2,1,22.30529956660701
1132,17MW0168,PRE1014,PI329707,MW,Q2,1,33.06881368355463
1133,17MW0233,PRE0408,NSL54236,MW,Q2,1,22.85907265766625
1134,17MW0248,Bassi,PI514549,MW,Q2,2,27.06818710576446
1135,17MW0313,CHK-A-Pacesetter,Pacesetter,MW,Q2_CHK,2,35.629082456305774
1136,17MW0328,CHR-SPX,SPX,MW,Q2,2,33.692903178328415
1137,17MW0393,PRE0299,PI660562,MW,Q2,2,NA
1138,17MW0408,IS_11238,PI329482,MW,Q2,2,24.89167335013596
1139,17MW0473,PRE0451,PI665118,MW,Q2,2,27.115686600377398
1140,17MW0488,PRE0442,PI665123,MW,Q1,3,29.97838493549667
1141,17MW0553,Mashila,PI329370,MW,Q1,3,26.576454110545743
1142,17MW0568,Nieniko,PI514431,MW,Q1,3,31.220172594608343
1143,17MW0633,PI453393,PI453393,MW,Q1,3,30.44619599850873
1144,17MW0648,PRE1015,PI329719,MW,Q1,3,28.15122927611394
1145,17MW0713,PI452789,PI452789,MW,Q1,3,12.99435520125423
1146,17MW0728,PRE0139,PI276790,MW,Q1,4,NA
1147,17MW0793,PRE0437,NSL54705,MW,Q1,4,36.49923531469509
1148,17MW0808,PI452625,PI452625,MW,Q1,4,NA
1149,17MW0873,PI453257,PI453257,MW,Q1,4,32.72460248337888
1150,17MW0888,CHK-E_PRE0295,PI660560,MW,Q1_CHK,4,NA
1151,17MW0953,PRE0459,PI665116,MW,Q1,4,36.625041009347406
