accession_prefix,accession_number,observation_value,descriptor_name,method_name,,
"PI","585658","02","RACE","SORGHUM.MALI",
"PI","585659","05","RACE","SORGHUM.MALI",
"PI","585659","05","RACE","SORGHUM.MALI",
"PI","585659","05","RACE","SORGHUM.STC1997",
"PI","585660","05","RACE","SORGHUM.MALI",
"PI","585660","14","RACE","SORGHUM.STC1997",
"PI","585661","05","RACE","SORGHUM.MALI",
"PI","585662","05","RACE","SORGHUM.MALI",
"PI","585662","05","RACE","SORGHUM.MALI",
"PI","585662","05","RACE","SORGHUM.STC1997",
"PI","585663","02","RACE","SORGHUM.STC1997",
"PI","585663","02","RACE","SORGHUM.MALI",
"PI","585664","05","RACE","SORGHUM.MALI",
"PI","585664","14","RACE","SORGHUM.STC1997",
"PI","585665","05","RACE","SORGHUM.MALI",
"PI","585665","90","RACE","SORGHUM.STC1997",
"PI","585666","05","RACE","SORGHUM.MALI",
"PI","585666","05","RACE","SORGHUM.MALI",
"PI","585667","05","RACE","SORGHUM.STC1997",
"PI","585667","05","RACE","SORGHUM.MALI",
"PI","585668","02","RACE","SORGHUM.MALI",
"PI","585668","02","RACE","SORGHUM.MALI",
"PI","585668","02","RACE","SORGHUM.STC1997",
"PI","585669","05","RACE","SORGHUM.MALI",
"PI","585670","08","RACE","SORGHUM.STC1997",
"PI","585670","11","RACE","SORGHUM.MALI",
"PI","585670","11","RACE","SORGHUM.MALI",
"PI","585671","02","RACE","SORGHUM.MALI",
"PI","585671","02","RACE","SORGHUM.STC1997",
"PI","585672","05","RACE","SORGHUM.MALI",
"PI","585673","05","RACE","SORGHUM.MALI",
"PI","585674","02","RACE","SORGHUM.MALI",
"PI","585674","02","RACE","SORGHUM.STC1997",
"PI","585674","02","RACE","SORGHUM.MALI",
"PI","585675","02","RACE","SORGHUM.STC1997",
"PI","585675","02","RACE","SORGHUM.MALI",
"PI","585675","02","RACE","SORGHUM.MALI",
"PI","585676","05","RACE","SORGHUM.MALI",
"PI","585676","12","RACE","SORGHUM.STC1997",
"PI","585677","05","RACE","SORGHUM.STC1997",
"PI","585678","05","RACE","SORGHUM.MALI",
"PI","585678","05","RACE","SORGHUM.STC1997",
"PI","585679","05","RACE","SORGHUM.MALI",
"PI","585681","05","RACE","SORGHUM.MALI",
"PI","585682","05","RACE","SORGHUM.MALI",
"PI","585682","05","RACE","SORGHUM.MALI",
"PI","585682","12","RACE","SORGHUM.STC1997",
"PI","585683","02","RACE","SORGHUM.MALI",
"PI","585683","02","RACE","SORGHUM.STC1997",
"PI","585684","02","RACE","SORGHUM.MALI",
"PI","585684","02","RACE","SORGHUM.STC1997",
"PI","585685","02","RACE","SORGHUM.MALI",
"PI","585685","02","RACE","SORGHUM.STC1997",
"PI","585686","02","RACE","SORGHUM.STC1997",
"PI","585686","02","RACE","SORGHUM.MALI",
"PI","585686","02","RACE","SORGHUM.MALI",
"PI","585687","05","RACE","SORGHUM.MALI",
"PI","585688","05","RACE","SORGHUM.MALI",
"PI","585688","12","RACE","SORGHUM.STC1997",
"PI","585689","02","RACE","SORGHUM.STC1997",
"PI","585689","02","RACE","SORGHUM.MALI",
"PI","585690","02","RACE","SORGHUM.MALI",
"PI","585690","02","RACE","SORGHUM.STC1997",
"PI","585691","02","RACE","SORGHUM.MALI",
"PI","585691","02","RACE","SORGHUM.STC1997",
"PI","585692","05","RACE","SORGHUM.MALI",
"PI","585693","05","RACE","SORGHUM.STC1997",
"PI","585693","05","RACE","SORGHUM.MALI",
"PI","585694","02","RACE","SORGHUM.MALI",
"PI","585694","02","RACE","SORGHUM.STC1997",
"PI","585695","02","RACE","SORGHUM.MALI",
"PI","585696","05","RACE","SORGHUM.STC1997",
"PI","585696","05","RACE","SORGHUM.MALI",
"PI","585697","02","RACE","SORGHUM.STC1997",
"PI","585697","02","RACE","SORGHUM.MALI",
"PI","585698","05","RACE","SORGHUM.MALI",
"PI","585699","05","RACE","SORGHUM.MALI",
"PI","585699","14","RACE","SORGHUM.STC1997",
"PI","585700","02","RACE","SORGHUM.STC1997",
"PI","585700","02","RACE","SORGHUM.MALI",
"PI","585701","05","RACE","SORGHUM.MALI",
"PI","585702","05","RACE","SORGHUM.MALI",
"PI","585703","02","RACE","SORGHUM.MALI",
"PI","585703","02","RACE","SORGHUM.MALI",
"PI","585704","05","RACE","SORGHUM.MALI",
"PI","585704","05","RACE","SORGHUM.STC1997",
"PI","585705","02","RACE","SORGHUM.STC1997",
"PI","585705","02","RACE","SORGHUM.MALI",
"PI","585706","05","RACE","SORGHUM.MALI",
"PI","585707","02","RACE","SORGHUM.STC1997",
"PI","585707","02","RACE","SORGHUM.MALI",
"PI","585708","02","RACE","SORGHUM.MALI",
"PI","585708","02","RACE","SORGHUM.STC1997",
"PI","585709","02","RACE","SORGHUM.STC1997",
"PI","585709","02","RACE","SORGHUM.MALI",
"PI","585710","02","RACE","SORGHUM.MALI",
"PI","585710","02","RACE","SORGHUM.MALI",
"PI","585710","02","RACE","SORGHUM.MALI",
"PI","585711","02","RACE","SORGHUM.STC1997",
"PI","585711","02","RACE","SORGHUM.MALI",
"PI","585712","02","RACE","SORGHUM.STC1997",
"PI","585712","02","RACE","SORGHUM.MALI",
"PI","585713","05","RACE","SORGHUM.MALI",
"PI","585714","02","RACE","SORGHUM.MALI",
"PI","585715","02","RACE","SORGHUM.STC1997",
"PI","585715","02","RACE","SORGHUM.MALI",
"PI","585716","02","RACE","SORGHUM.MALI",
"PI","585716","02","RACE","SORGHUM.STC1997",
"PI","585717","05","RACE","SORGHUM.MALI",
"PI","585718","02","RACE","SORGHUM.MALI",
"PI","585718","02","RACE","SORGHUM.STC1997",
"PI","585719","02","RACE","SORGHUM.STC1997",
"PI","585719","02","RACE","SORGHUM.MALI",
"PI","585720","02","RACE","SORGHUM.MALI",
"PI","585721","02","RACE","SORGHUM.STC1997",
"PI","585721","02","RACE","SORGHUM.MALI",
"PI","585722","02","RACE","SORGHUM.MALI",
"PI","585723","05","RACE","SORGHUM.MALI",
"PI","585723","05","RACE","SORGHUM.MALI",
"PI","585724","02","RACE","SORGHUM.MALI",
"PI","585724","02","RACE","SORGHUM.STC1997",
"PI","585725","02","RACE","SORGHUM.MALI",
"PI","585725","02","RACE","SORGHUM.STC1997",
"PI","585726","02","RACE","SORGHUM.STC1997",
"PI","585726","02","RACE","SORGHUM.MALI",
"PI","585727","02","RACE","SORGHUM.STC1997",
"PI","585727","02","RACE","SORGHUM.MALI",
"PI","585728","02","RACE","SORGHUM.MALI",
"PI","585728","02","RACE","SORGHUM.STC1997",
"PI","585729","02","RACE","SORGHUM.MALI",
"PI","585729","02","RACE","SORGHUM.STC1997",
"PI","585730","02","RACE","SORGHUM.MALI",
"PI","585730","02","RACE","SORGHUM.MALI",
"PI","585730","02","RACE","SORGHUM.STC1997",
"PI","585731","02","RACE","SORGHUM.MALI",
"PI","585731","02","RACE","SORGHUM.STC1997",
"PI","585732","02","RACE","SORGHUM.MALI",
"PI","585733","02","RACE","SORGHUM.MALI",
"PI","585733","02","RACE","SORGHUM.STC1997",
"PI","585734","02","RACE","SORGHUM.STC1997",
"PI","585734","02","RACE","SORGHUM.MALI",
"PI","585735","02","RACE","SORGHUM.MALI",
"PI","585736","02","RACE","SORGHUM.STC1997",
"PI","585736","02","RACE","SORGHUM.MALI",
"PI","585737","02","RACE","SORGHUM.MALI",
"PI","585737","02","RACE","SORGHUM.STC1997",
"PI","585738","02","RACE","SORGHUM.MALI",
